Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2355_3145,410,Bee-eater,Little,Merops,pusillus,40.0,33.3,20.0,0.0,0.0,0.0,0.0,100.0,28.6,62.5,62.5,50.0,22,67,32.8
2355_3145,412,Roller,European,Coracias,garrulus,60.0,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,15,67,22.4
2355_3145,413,Roller,Lilac-breasted,Coracias,caudatus,20.0,33.3,60.0,0.0,0.0,57.1,100.0,100.0,28.6,12.5,0.0,25.0,19,67,28.4
2355_3145,415,Roller,Purple,Coracias,naevius,0.0,0.0,0.0,0.0,0.0,28.6,0.0,100.0,0.0,0.0,0.0,0.0,3,67,4.5
2355_3145,418,Hoopoe,African,Upupa,africana,0.0,8.3,40.0,20.0,0.0,14.3,0.0,0.0,0.0,0.0,37.5,50.0,10,67,14.9
2355_3145,419,"Wood Hoopoe","Green ",Phoeniculus,purpureus,0.0,0.0,0.0,0.0,0.0,14.3,50.0,0.0,28.6,12.5,50.0,25.0,10,67,14.9
2355_3145,421,Scimitarbill,Common,Rhinopomastus,cyanomelas,0.0,16.7,40.0,0.0,33.3,28.6,0.0,0.0,28.6,37.5,12.5,25.0,14,67,20.9
2355_3145,422,Hornbill,Trumpeter,Bycanistes,bucinator,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,75.0,0.0,9,67,13.4
2355_3145,424,Hornbill,"African Grey",Lophoceros,nasutus,0.0,50.0,40.0,60.0,33.3,57.1,50.0,0.0,28.6,25.0,12.5,50.0,24,67,35.8
2355_3145,426,Hornbill,"Southern Yellow-billed",Tockus,leucomelas,0.0,50.0,40.0,80.0,66.7,100.0,100.0,100.0,71.4,75.0,25.0,100.0,41,67,61.2
2355_3145,427,Hornbill,Crowned,Lophoceros,alboterminatus,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,12.5,12.5,0.0,3,67,4.5
2355_3145,430,Hornbill,"Southern Ground ",Bucorvus,leadbeateri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,67,1.5
2355_3145,431,Barbet,Black-collared,Lybius,torquatus,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,2,67,3.0
2355_3145,432,Barbet,"Acacia Pied",Tricholaema,leucomelas,40.0,41.7,20.0,20.0,0.0,14.3,0.0,0.0,14.3,37.5,12.5,25.0,16,67,23.9
2355_3145,437,Tinkerbird,Yellow-fronted,Pogoniulus,chrysoconus,0.0,0.0,20.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2,67,3.0
2355_3145,439,Barbet,Crested,Trachyphonus,vaillantii,60.0,58.3,80.0,20.0,0.0,14.3,50.0,100.0,71.4,50.0,50.0,50.0,33,67,49.3
2355_3145,440,Honeyguide,Greater,Indicator,indicator,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0,3,67,4.5
2355_3145,442,Honeyguide,Lesser,Indicator,minor,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,446,Woodpecker,Bennett's,Campethera,bennettii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,12.5,0.0,0.0,2,67,3.0
2355_3145,447,Woodpecker,Golden-tailed,Campethera,abingoni,20.0,41.7,40.0,60.0,33.3,14.3,50.0,100.0,14.3,12.5,75.0,75.0,26,67,38.8
2355_3145,450,Woodpecker,Cardinal,Dendropicos,fuscescens,0.0,25.0,0.0,0.0,0.0,42.9,0.0,0.0,42.9,12.5,12.5,50.0,13,67,19.4
2355_3145,451,Woodpecker,Bearded,Chloropicus,namaquus,0.0,0.0,0.0,0.0,0.0,28.6,50.0,0.0,42.9,12.5,0.0,0.0,7,67,10.4
2355_3145,460,Lark,Sabota,Calendulauda,sabota,60.0,33.3,60.0,0.0,0.0,14.3,0.0,100.0,28.6,25.0,12.5,100.0,21,67,31.3
2355_3145,464,Lark,Dusky,Pinarocorys,nigricans,20.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,67,7.5
2355_3145,493,Swallow,Barn,Hirundo,rustica,60.0,83.3,60.0,0.0,0.0,0.0,0.0,0.0,14.3,12.5,62.5,25.0,24,67,35.8
